0.372954,758643204.912843
0.376591,736097149.011891
0.377152,718784797.123712
0.377432,684302372.656272
0.377713,696612131.645966
0.378275,701674505.112483
0.379400,855942845.358347
0.379963,704637670.236567
0.381091,761271913.665216
0.381655,674951158.523835
0.382502,726224999.478974
0.382785,713476188.129048
0.383068,670932949.702971
0.383917,690268795.495918
0.384200,645720564.175481
0.384767,672908127.150355
0.385334,700055663.993608
0.386469,854289107.629143
0.387037,677137104.588281
0.387322,676888522.587719
0.387606,774139692.318625
0.388460,699985996.500351
0.388745,718306386.037578
0.389030,714776310.553089
0.389315,771751378.233120
0.389600,734355912.044549
0.390171,539118096.770978
0.390456,667644141.884475
0.391027,646918630.083811
0.391313,817439414.941536
0.391599,562812698.361926
0.391885,715080035.238376
0.392457,777899769.722691
0.393603,827365863.796625
0.393890,781040690.204804
0.394751,691313596.329802
0.395038,738156916.728156
0.395325,760745159.783325
0.395613,862433031.836739
0.395900,806554220.854041
0.396188,831819199.157073
0.396475,757597151.730656
0.396763,777072674.227886
0.397051,913631391.122080
0.397339,722065245.329346
0.397627,713299814.765432
0.397915,973843947.996014
0.398203,869706667.145497
0.398780,681188628.507754
0.399069,900113662.592346
0.399358,824098774.403790
0.399646,866551733.007190
0.399935,740972103.318611
0.400224,731798874.893619
0.400514,783496658.140538
0.401092,769706716.974358
0.401382,675626049.354341
0.401671,814953418.539674
0.401961,698448934.931205
0.402250,806926052.077357
0.402540,682225646.346970
0.402830,689704601.385194
0.403120,621826691.368273
0.403411,754298707.570506
0.403701,932631881.316183
0.403991,782575741.482592
0.404282,725733645.996257
0.404572,675384531.507278
0.404863,671164254.004244
0.405154,671260325.878385
0.405445,806436051.805119
0.405736,628013274.721285
0.406027,982917560.261685
0.406318,794801076.369226
0.406609,426522723.477780
0.406901,798266781.194344
0.407192,913162722.676961
0.407484,453617836.131683
0.407776,946546452.728259
0.408067,676246537.952744
0.408359,675669108.990520
0.408651,706296647.791231
0.408944,419266216.407064
0.409236,906185708.598126
0.409528,734197503.050676
0.409821,704618263.873448
0.410113,734343505.532754
0.410406,453339340.772780
0.410699,785418800.282284
0.410992,630508910.532452
0.411285,764282113.916449
0.411578,611169736.467590
0.411871,783854741.319697
0.412164,744820192.827942
0.412458,695793984.114937
0.412751,650029980.038095
0.413045,744582097.852574
0.413338,790786702.099854
0.413632,707761511.433937
0.413926,814800529.744661
0.414220,728027783.225382
0.414514,843206425.889034
0.414809,810270045.414565
0.415103,742400926.710196
0.415397,781158228.610505
0.415692,869253970.302582
0.415987,821980987.540682
0.416281,824935201.207572
0.416576,813949412.649968
0.416871,763130121.757091
0.417166,794084627.127421
0.417462,748837239.831602
0.417757,770238001.315702
0.418052,644369509.652621
0.418348,674337556.429411
0.418643,788566458.226865
0.418939,728242526.549138
0.419235,677282753.311153
0.419531,704032883.641341
0.419827,737177990.921013
0.420123,770823689.048826
0.420419,764818149.627313
0.420715,693517146.885212
0.421012,690892840.930855
0.421308,758140101.471917
0.421605,710593967.193561
0.421902,743967950.493414
0.422199,679099390.610571
0.422496,705086600.327021
0.422793,721504731.408198
0.423090,701159623.521936
0.423387,718342329.739322
0.423684,696388272.101260
0.423982,749121422.943058
0.424280,758097643.276493
0.424577,759603936.641430
0.424875,729535895.308461
0.425173,733474377.914506
0.425471,703743309.101340
0.425769,716826125.412805
0.426067,723585436.233196
0.426366,761974480.671741
0.426664,748009398.984180
0.426962,684062019.858548
0.427261,792113030.642103
0.427560,718655095.344475
0.427859,770842067.855634
0.428158,794686964.688237
0.428457,774213195.584490
