0.363527,880833932.208554
0.364354,864198569.682976
0.364630,870265379.331746
0.365182,871027100.020369
0.366287,873255902.462436
0.367394,849291495.523269
0.367671,853923824.966603
0.367948,835921951.719342
0.368503,910907213.831688
0.368780,880188812.225994
0.369058,856554974.895284
0.369335,906350471.631611
0.369891,920481868.360198
0.370169,1019553227.860429
0.370447,962080047.792197
0.370725,896195326.778449
0.371003,882477624.938386
0.371560,895187609.956144
0.371839,856863198.556770
0.372118,911394736.862215
0.372954,898430239.892153
0.373233,945842812.736181
0.373513,805806705.013544
0.374071,822739627.335129
0.374351,865902830.917135
0.374630,1094765468.785076
0.374910,826022324.958661
0.375470,839408153.434663
0.375750,876886071.552878
0.376030,834585251.320173
0.376310,834973726.372528
0.376591,801108578.126901
0.376871,804304372.744144
0.377152,744630314.610182
0.377432,809292295.825122
0.377713,824347622.719325
0.377994,817063799.884649
0.378275,819550242.054838
0.378556,833887757.294811
0.378837,817547871.207803
0.379119,847899892.117666
0.379400,801619377.548785
0.379682,823600438.304615
0.379963,656269948.674649
0.380245,797945635.614298
0.380527,795563831.177738
0.380809,775109488.456612
0.381091,736602673.195006
0.381373,735635508.187303
0.381655,765916798.201430
0.381937,780210536.470033
0.382220,673758421.928010
0.382502,753969985.132420
0.382785,637205652.954903
0.383068,724995728.707962
0.383351,660292520.905871
0.383634,757705731.888961
0.383917,729040162.143632
0.384200,775833603.902159
0.384483,797686480.424731
0.384767,767654697.982419
0.385050,699622090.999347
0.385334,743593183.077120
0.385617,737102244.470760
0.385901,676061571.936769
0.386185,728276543.140566
0.386469,769412241.523824
0.386753,722912821.786736
0.387037,764709825.853772
0.387322,750643178.307562
0.387606,671127779.544584
0.387891,749403658.601345
0.388175,749128849.382843
0.388460,704803992.543127
0.388745,693537200.312144
0.389030,666459701.636703
0.389315,708154939.492307
0.389600,690026519.132173
0.389885,691835116.897454
0.390171,696389490.606078
0.390456,213508820.695190
0.390742,717154884.189860
0.391027,734043408.472617
0.391313,582219851.749467
0.391599,701287929.871194
0.391885,722960648.947280
0.392171,519930748.854949
0.392457,582740056.367967
0.392744,624967929.050659
0.393030,653479587.337204
0.393317,629300736.564100
0.393603,564796862.393399
0.393890,588514615.752336
0.394177,606065624.884639
0.394464,592184612.232801
0.394751,619963205.399961
0.395038,614960131.273295
0.395325,556060363.429067
0.395613,589960120.631696
0.395900,555656542.684736
0.396188,552047153.885481
0.396475,491893114.702818
0.396763,520318600.447068
0.397051,532384312.859513
0.397339,570982790.604450
0.397627,561931947.540531
0.397915,637894988.282305
0.398203,579879979.475072
0.398492,489287779.954636
0.398780,531907949.261104
0.399069,540543549.923431
0.399358,29189660.048899
0.399646,551688769.721884
0.399935,560986203.336428
0.400224,513317038.819931
0.400514,561936856.654251
0.400803,504137688.610196
0.401092,566950298.129250
0.401382,497680042.368651
0.401671,587524557.551858
0.401961,501381119.674520
0.402250,509317114.177912
0.402540,588242133.123750
0.402830,458934057.172592
0.403120,547955211.915613
0.403411,490348192.779537
0.403701,380794677.409986
0.403991,593259229.636221
0.404282,485096831.240758
0.404572,531458968.272154
0.404863,484748466.729334
0.405154,518946235.869836
0.405445,519433747.653924
0.405736,474124767.189045
0.406027,475301231.195034
0.406318,468400973.033854
0.406609,507925325.277167
0.406901,478153059.333765
0.407192,495460804.868408
0.407484,26209030.532053
0.407776,495778056.858378
0.408067,394868882.141225
0.408359,377273759.813882
0.408651,469745989.029797
0.408944,468236510.483409
0.409236,464045764.935794
0.409528,459187664.542080
0.409821,385982044.689592
0.410113,385174472.685367
0.410406,383028217.019247
0.410699,383561056.160581
0.410992,481120622.629698
0.411285,485631620.770617
0.411578,457374288.559991
0.411871,457211463.669136
0.412164,370182763.301447
0.412458,444194879.458976
0.412751,348552285.135989
0.413045,444546550.578050
0.413338,198173282.746576
0.413632,478248375.657939
0.413926,364059811.162508
0.414220,226623434.467045
0.414514,475740330.371213
0.414809,197155720.051551
0.415103,27964877.956797
0.415397,27954964.832584
0.415692,378589010.198973
0.415987,33921265.298375
0.416281,189492887.324019
0.416576,33897250.215493
0.416871,25247837.361615
0.417166,443009225.310370
0.417462,187896969.234503
0.417757,27875912.154467
0.418052,189754612.603634
0.418348,183718395.425645
0.418643,182990513.900674
0.418939,33138753.862586
0.419235,197437280.984812
0.419531,351685288.065430
0.419827,195973896.435696
0.420123,344157113.599362
0.420419,187896500.427472
0.420715,181877947.161390
0.421012,187103037.304720
0.421308,192324449.104229
0.421605,204148948.632778
0.421902,214644242.093590
0.422199,383582938.402615
0.422496,186774209.065278
0.422793,27709400.873128
0.423090,201811866.915344
0.423387,189214603.616488
0.423684,198374930.111654
0.423982,201599433.118739
0.424280,191649862.275158
0.424577,237009480.928177
0.424875,190199254.618083
0.425173,203948475.975779
0.425471,195327357.905155
0.425769,174220962.917511
0.426067,180074849.707444
0.426366,195779302.997489
0.426664,26926657.089232
0.426962,210742310.528337
0.427261,231013597.640919
0.427560,200754151.325419
0.427859,201339861.266430
0.428158,197991554.952644
0.428457,266736543.964069
0.428756,199818820.009228
0.429055,200404038.954099
0.429354,196406042.154913
0.429654,267019114.349478
0.429953,331040672.849053
0.430253,189006781.105929
0.430553,183710771.026328
0.430853,203253249.848208
0.431153,263287970.950720
0.431453,33307732.023343
0.431753,323168521.867262
0.432053,194486354.925758
0.432354,362741075.443195
0.432654,27391786.591261
0.432955,212538615.057317
0.433256,194216328.318480
0.433556,194800445.265788
0.433857,277445503.082441
0.434158,341152661.679218
0.434459,390497417.181519
0.434761,338964431.746992
0.435062,27966260.848971
0.435364,191144969.893422
0.435665,189778950.974240
0.435967,200108531.770385
0.436268,186400269.827038
0.436570,205813427.359707
0.436872,196006846.078866
0.437174,175826161.517572
0.437477,203005825.271993
0.437779,198397227.794685
0.438081,191199279.363740
0.438384,195668669.506287
0.438686,195601174.201622
0.438989,198123576.028455
0.439292,240773086.761022
0.439595,190222835.670492
0.439898,24578155.628442
0.440201,201083532.390916
0.440504,29732020.493617
0.440807,189314874.844082
0.441111,205397340.722281
0.441414,29055666.340458
0.441718,198156070.711935
0.442022,416823558.134394
0.442326,348953683.527466
0.442630,199886309.767031
0.442934,299081963.315150
0.443238,189439487.297973
0.443542,195815808.958680
0.443846,204119487.361363
0.444151,195681550.390846
0.444455,205266520.802765
0.444760,191687986.181999
0.445065,304795264.757459
0.445370,30854776.551571
0.445675,33414568.477365
0.445980,183074884.843699
0.446285,197139536.835198
0.446590,28886795.556946
0.446896,180320341.946303
0.447201,204635362.210377
0.447507,191098780.491095
0.447813,217316674.208676
0.448119,199299170.891243
0.448424,299167068.097589
0.448731,206207581.438761
0.449037,203576563.856705
0.449343,214386493.048477
0.449649,249499238.092724
0.449956,212321881.709427
0.450262,199463469.644481
0.450569,274168920.626369
0.450876,194855637.336551
0.451183,27462106.454177
0.451490,196638436.748493
0.451797,31910973.754116
0.452104,196504805.242180
0.452411,185595697.309910
0.452719,286906201.018087
0.453026,205864992.042732
0.453334,197512359.760352
0.453641,24839900.240532
0.453949,243857838.893119
0.454257,276872587.913806
0.454565,263417030.908534
0.454873,188273014.650726
0.455181,279770518.615807
0.455490,269505780.053592
0.455798,24781057.749074
0.456107,297272093.234961
0.456415,253992787.521281
0.456724,302784003.272712
0.457033,29189427.936818
0.457342,225824472.175042
0.457651,301843106.616578
0.457960,285259539.070326
0.458270,269954557.606266
0.458579,296469738.165839
0.458888,29763628.567727
0.459198,202577658.611470
0.459508,218330426.982892
0.459817,280254467.730044
0.460127,285851813.671603
0.460437,266789489.659718
0.460747,264803722.406623
0.461058,264082845.648453
0.461368,293677556.320081
0.461678,199507318.905181
0.461989,194391137.117624
0.462300,44164958.495006
0.462610,257332145.922473
0.462921,238961111.507810
0.463232,259680552.025839
0.463543,194695058.071754
0.463854,199668703.805516
0.464166,268234522.657531
0.464477,264997364.262800
0.464788,259245429.759257
0.465100,259158580.285775
0.465412,28296675.969726
0.465723,253956219.563851
0.466035,272723051.295446
0.466347,28896459.007145
0.466659,231722330.784227
0.466972,28877136.703406
0.467284,266082907.432829
0.467596,271012760.400952
0.467909,26966797.203459
0.468221,30092420.364492
0.468534,290796302.844472
0.468847,258747413.705503
0.469160,27557115.512882
0.469473,272348821.057772
